case_id,mode,gap_mm,freq_hz,target_bn_t,y_mm,bx_abs_t,by_abs_t
C0018,LT0_OFF,3.000000,10000,1.300000,37.980000,5.345755e-01,1.554488e+00
C0018,LT0_OFF,3.000000,10000,1.300000,38.125333,4.843629e-01,1.501087e+00
C0018,LT0_OFF,3.000000,10000,1.300000,38.270667,4.341502e-01,1.447687e+00
C0018,LT0_OFF,3.000000,10000,1.300000,38.416000,4.060984e-01,1.418458e+00
C0018,LT0_OFF,3.000000,10000,1.300000,38.561333,3.788891e-01,1.390149e+00
C0018,LT0_OFF,3.000000,10000,1.300000,38.706667,3.593624e-01,1.372677e+00
C0018,LT0_OFF,3.000000,10000,1.300000,38.852000,3.419189e-01,1.358144e+00
C0018,LT0_OFF,3.000000,10000,1.300000,38.997333,3.244754e-01,1.343611e+00
C0018,LT0_OFF,3.000000,10000,1.300000,39.142667,3.070319e-01,1.329078e+00
C0018,LT0_OFF,3.000000,10000,1.300000,39.288000,2.926477e-01,1.317747e+00
C0018,LT0_OFF,3.000000,10000,1.300000,39.433333,2.822644e-01,1.310604e+00
C0018,LT0_OFF,3.000000,10000,1.300000,39.578667,2.718812e-01,1.303460e+00
C0018,LT0_OFF,3.000000,10000,1.300000,39.724000,2.614979e-01,1.296317e+00
C0018,LT0_OFF,3.000000,10000,1.300000,39.869333,2.514330e-01,1.289567e+00
C0018,LT0_OFF,3.000000,10000,1.300000,40.014667,2.450324e-01,1.287350e+00
C0018,LT0_OFF,3.000000,10000,1.300000,40.160000,2.386318e-01,1.285133e+00
C0018,LT0_OFF,3.000000,10000,1.300000,40.305333,2.322312e-01,1.282916e+00
C0018,LT0_OFF,3.000000,10000,1.300000,40.450667,2.258305e-01,1.280698e+00
C0018,LT0_OFF,3.000000,10000,1.300000,40.596000,2.194299e-01,1.278481e+00
C0018,LT0_OFF,3.000000,10000,1.300000,40.741333,2.130293e-01,1.276264e+00
C0018,LT0_OFF,3.000000,10000,1.300000,40.886667,2.066287e-01,1.274046e+00
C0018,LT0_OFF,3.000000,10000,1.300000,41.032000,2.002280e-01,1.271829e+00
C0018,LT0_OFF,3.000000,10000,1.300000,41.177333,1.945258e-01,1.362101e-02
C0018,LT0_OFF,3.000000,10000,1.300000,41.322667,1.899964e-01,1.264386e-02
C0018,LT0_OFF,3.000000,10000,1.300000,41.468000,1.854670e-01,1.166671e-02
C0018,LT0_OFF,3.000000,10000,1.300000,41.613333,1.809377e-01,1.068956e-02
C0018,LT0_OFF,3.000000,10000,1.300000,41.758667,1.764250e-01,9.729373e-03
C0018,LT0_OFF,3.000000,10000,1.300000,41.904000,1.727361e-01,9.608276e-03
C0018,LT0_OFF,3.000000,10000,1.300000,42.049333,1.690472e-01,9.487179e-03
C0018,LT0_OFF,3.000000,10000,1.300000,42.194667,1.653583e-01,9.366082e-03
C0018,LT0_OFF,3.000000,10000,1.300000,42.340000,1.616694e-01,9.244985e-03
C0018,LT0_OFF,3.000000,10000,1.300000,42.485333,1.581231e-01,8.552951e-03
C0018,LT0_OFF,3.000000,10000,1.300000,42.630667,1.546482e-01,7.575160e-03
C0018,LT0_OFF,3.000000,10000,1.300000,42.776000,1.511733e-01,6.597370e-03
C0018,LT0_OFF,3.000000,10000,1.300000,42.921333,1.476983e-01,5.619579e-03
C0018,LT0_OFF,3.000000,10000,1.300000,43.066667,1.441259e-01,4.846194e-03
C0018,LT0_OFF,3.000000,10000,1.300000,43.212000,1.403396e-01,4.521310e-03
C0018,LT0_OFF,3.000000,10000,1.300000,43.357333,1.365417e-01,4.241779e-03
C0018,LT0_OFF,3.000000,10000,1.300000,43.502667,1.326697e-01,4.249436e-03
C0018,LT0_OFF,3.000000,10000,1.300000,43.648000,1.287977e-01,4.257092e-03
C0018,LT0_OFF,3.000000,10000,1.300000,43.793333,1.248372e-01,3.336367e-03
C0018,LT0_OFF,3.000000,10000,1.300000,43.938667,1.208139e-01,2.729588e-03
C0018,LT0_OFF,3.000000,10000,1.300000,44.084000,1.169000e-01,2.465481e-03
C0018,LT0_OFF,3.000000,10000,1.300000,44.229333,1.132829e-01,2.210294e-03
C0018,LT0_OFF,3.000000,10000,1.300000,44.374667,1.096931e-01,1.292937e+00
C0018,LT0_OFF,3.000000,10000,1.300000,44.520000,1.058625e-01,1.718688e-03
C0018,LT0_OFF,3.000000,10000,1.300000,44.665333,1.021114e-01,1.293560e+00
C0018,LT0_OFF,3.000000,10000,1.300000,44.810667,9.857191e-02,1.293184e+00
C0018,LT0_OFF,3.000000,10000,1.300000,44.956000,9.488539e-02,1.292248e+00
C0018,LT0_OFF,3.000000,10000,1.300000,45.101333,9.139031e-02,1.291829e+00
C0018,LT0_OFF,3.000000,10000,1.300000,45.246667,8.787207e-02,1.290501e+00
C0018,LT0_OFF,3.000000,10000,1.300000,45.392000,8.507477e-02,1.288703e+00
C0018,LT0_OFF,3.000000,10000,1.300000,45.537333,8.245096e-02,1.288212e+00
C0018,LT0_OFF,3.000000,10000,1.300000,45.682667,7.941934e-02,1.286925e+00
C0018,LT0_OFF,3.000000,10000,1.300000,45.828000,7.634195e-02,1.285547e+00
C0018,LT0_OFF,3.000000,10000,1.300000,45.973333,7.374359e-02,1.283880e+00
C0018,LT0_OFF,3.000000,10000,1.300000,46.118667,7.132888e-02,1.282102e+00
C0018,LT0_OFF,3.000000,10000,1.300000,46.264000,6.926586e-02,1.280360e+00
C0018,LT0_OFF,3.000000,10000,1.300000,46.409333,6.749505e-02,1.278650e+00
C0018,LT0_OFF,3.000000,10000,1.300000,46.554667,6.572423e-02,1.276939e+00
C0018,LT0_OFF,3.000000,10000,1.300000,46.700000,6.395342e-02,1.275228e+00
C0018,LT0_OFF,3.000000,10000,1.300000,46.845333,6.227883e-02,1.273580e+00
C0018,LT0_OFF,3.000000,10000,1.300000,46.990667,6.100709e-02,1.272194e+00
C0018,LT0_OFF,3.000000,10000,1.300000,47.136000,5.973535e-02,1.270808e+00
C0018,LT0_OFF,3.000000,10000,1.300000,47.281333,5.846360e-02,1.269422e+00
C0018,LT0_OFF,3.000000,10000,1.300000,47.426667,5.719186e-02,1.268036e+00
C0018,LT0_OFF,3.000000,10000,1.300000,47.572000,5.632497e-02,1.266687e+00
C0018,LT0_OFF,3.000000,10000,1.300000,47.717333,5.553551e-02,1.265346e+00
C0018,LT0_OFF,3.000000,10000,1.300000,47.862667,5.474606e-02,1.264005e+00
C0018,LT0_OFF,3.000000,10000,1.300000,48.008000,5.395660e-02,1.262664e+00
C0018,LT0_OFF,3.000000,10000,1.300000,48.153333,5.327864e-02,1.261381e+00
C0018,LT0_OFF,3.000000,10000,1.300000,48.298667,5.271856e-02,1.260159e+00
C0018,LT0_OFF,3.000000,10000,1.300000,48.444000,5.215848e-02,1.258938e+00
C0018,LT0_OFF,3.000000,10000,1.300000,48.589333,5.159840e-02,1.257716e+00
C0018,LT0_OFF,3.000000,10000,1.300000,48.734667,5.102727e-02,1.260740e-03
C0018,LT0_OFF,3.000000,10000,1.300000,48.880000,5.038397e-02,1.197382e-03
C0018,LT0_OFF,3.000000,10000,1.300000,49.025333,4.974067e-02,1.134025e-03
C0018,LT0_OFF,3.000000,10000,1.300000,49.170667,4.909737e-02,1.070668e-03
C0018,LT0_OFF,3.000000,10000,1.300000,49.316000,4.845407e-02,1.007310e-03
C0018,LT0_OFF,3.000000,10000,1.300000,49.461333,4.770864e-02,9.840691e-04
C0018,LT0_OFF,3.000000,10000,1.300000,49.606667,4.693431e-02,9.721869e-04
C0018,LT0_OFF,3.000000,10000,1.300000,49.752000,4.605639e-02,9.353120e-04
C0018,LT0_OFF,3.000000,10000,1.300000,49.897333,4.511019e-02,8.819578e-04
C0018,LT0_OFF,3.000000,10000,1.300000,50.042667,4.412741e-02,8.524861e-04
C0018,LT0_OFF,3.000000,10000,1.300000,50.188000,4.305196e-02,8.923206e-04
C0018,LT0_OFF,3.000000,10000,1.300000,50.333333,4.186595e-02,1.025184e-03
C0018,LT0_OFF,3.000000,10000,1.300000,50.478667,4.059340e-02,1.192932e-03
C0018,LT0_OFF,3.000000,10000,1.300000,50.624000,3.925210e-02,1.214618e-03
C0018,LT0_OFF,3.000000,10000,1.300000,50.769333,3.768346e-02,1.098837e-03
C0018,LT0_OFF,3.000000,10000,1.300000,50.914667,3.574198e-02,1.237955e+00
C0018,LT0_OFF,3.000000,10000,1.300000,51.060000,3.382858e-02,1.235401e+00
C0018,LT0_OFF,3.000000,10000,1.300000,51.205333,3.195273e-02,1.233131e+00
C0018,LT0_OFF,3.000000,10000,1.300000,51.350667,2.984128e-02,1.230885e+00
C0018,LT0_OFF,3.000000,10000,1.300000,51.496000,2.751947e-02,1.228417e+00
C0018,LT0_OFF,3.000000,10000,1.300000,51.641333,2.501001e-02,1.225610e+00
C0018,LT0_OFF,3.000000,10000,1.300000,51.786667,2.254880e-02,1.222455e+00
C0018,LT0_OFF,3.000000,10000,1.300000,51.932000,2.026138e-02,1.219086e+00
C0018,LT0_OFF,3.000000,10000,1.300000,52.077333,1.785081e-02,1.215491e+00
C0018,LT0_OFF,3.000000,10000,1.300000,52.222667,1.516754e-02,1.211291e+00
C0018,LT0_OFF,3.000000,10000,1.300000,52.368000,1.256374e-02,1.206498e+00
C0018,LT0_OFF,3.000000,10000,1.300000,52.513333,9.883077e-03,1.201884e+00
C0018,LT0_OFF,3.000000,10000,1.300000,52.658667,7.625551e-03,1.197260e+00
C0018,LT0_OFF,3.000000,10000,1.300000,52.804000,5.424761e-03,1.192574e+00
C0018,LT0_OFF,3.000000,10000,1.300000,52.949333,2.991109e-03,1.187778e+00
C0018,LT0_OFF,3.000000,10000,1.300000,53.094667,6.303464e-04,1.182568e+00
C0018,LT0_OFF,3.000000,10000,1.300000,53.240000,1.632311e-03,1.176486e+00
C0018,LT0_OFF,3.000000,10000,1.300000,53.385333,3.865084e-03,1.170020e+00
C0018,LT0_OFF,3.000000,10000,1.300000,53.530667,5.857523e-03,1.162993e+00
C0018,LT0_OFF,3.000000,10000,1.300000,53.676000,7.592083e-03,1.155364e+00
C0018,LT0_OFF,3.000000,10000,1.300000,53.821333,9.137579e-03,1.147896e+00
C0018,LT0_OFF,3.000000,10000,1.300000,53.966667,1.025369e-02,1.140793e+00
C0018,LT0_OFF,3.000000,10000,1.300000,54.112000,1.136980e-02,1.133690e+00
C0018,LT0_OFF,3.000000,10000,1.300000,54.257333,1.248591e-02,1.126587e+00
C0018,LT0_OFF,3.000000,10000,1.300000,54.402667,1.360202e-02,1.119484e+00
C0018,LT0_OFF,3.000000,10000,1.300000,54.548000,1.438264e-02,1.111504e+00
C0018,LT0_OFF,3.000000,10000,1.300000,54.693333,1.514646e-02,1.103479e+00
C0018,LT0_OFF,3.000000,10000,1.300000,54.838667,1.591028e-02,1.095455e+00
C0018,LT0_OFF,3.000000,10000,1.300000,54.984000,1.667410e-02,1.087431e+00
C0018,LT0_OFF,3.000000,10000,1.300000,55.129333,1.724923e-02,1.078655e+00
C0018,LT0_OFF,3.000000,10000,1.300000,55.274667,1.769801e-02,1.069376e+00
C0018,LT0_OFF,3.000000,10000,1.300000,55.420000,1.804856e-02,1.060228e+00
C0018,LT0_OFF,3.000000,10000,1.300000,55.565333,1.826472e-02,1.051258e+00
C0018,LT0_OFF,3.000000,10000,1.300000,55.710667,1.845844e-02,1.042176e+00
C0018,LT0_OFF,3.000000,10000,1.300000,55.856000,1.858321e-02,1.032747e+00
C0018,LT0_OFF,3.000000,10000,1.300000,56.001333,1.870200e-02,1.023244e+00
C0018,LT0_OFF,3.000000,10000,1.300000,56.146667,1.873998e-02,1.012746e+00
C0018,LT0_OFF,3.000000,10000,1.300000,56.292000,1.877795e-02,1.002248e+00
C0018,LT0_OFF,3.000000,10000,1.300000,56.437333,1.876678e-02,9.879644e-01
C0018,LT0_OFF,3.000000,10000,1.300000,56.582667,1.874966e-02,9.732232e-01
C0018,LT0_OFF,3.000000,10000,1.300000,56.728000,1.870616e-02,9.593848e-01
C0018,LT0_OFF,3.000000,10000,1.300000,56.873333,1.865218e-02,9.459052e-01
C0018,LT0_OFF,3.000000,10000,1.300000,57.018667,1.859887e-02,1.717792e-05
C0018,LT0_OFF,3.000000,10000,1.300000,57.164000,1.854614e-02,1.123025e-05
C0018,LT0_OFF,3.000000,10000,1.300000,57.309333,1.852455e-02,4.889709e-05
C0018,LT0_OFF,3.000000,10000,1.300000,57.454667,1.863212e-02,1.384811e-04
C0018,LT0_OFF,3.000000,10000,1.300000,57.600000,1.955502e-02,8.137988e-04
C0019,LT0_OFF,4.000000,10000,0.100000,14.000000,3.606934e-03,6.332571e-02
C0019,LT0_OFF,4.000000,10000,0.100000,14.148667,1.835802e-03,6.852150e-02
C0019,LT0_OFF,4.000000,10000,0.100000,14.297333,1.825972e-03,7.044790e-02
C0019,LT0_OFF,4.000000,10000,0.100000,14.446000,1.829450e-03,7.165143e-02
C0019,LT0_OFF,4.000000,10000,0.100000,14.594667,1.835489e-03,7.269445e-02
C0019,LT0_OFF,4.000000,10000,0.100000,14.743333,1.841772e-03,7.379877e-02
C0019,LT0_OFF,4.000000,10000,0.100000,14.892000,1.848196e-03,7.493824e-02
C0019,LT0_OFF,4.000000,10000,0.100000,15.040667,1.852377e-03,7.604481e-02
C0019,LT0_OFF,4.000000,10000,0.100000,15.189333,1.854685e-03,7.712391e-02
C0019,LT0_OFF,4.000000,10000,0.100000,15.338000,1.852786e-03,7.809032e-02
C0019,LT0_OFF,4.000000,10000,0.100000,15.486667,1.845834e-03,7.892141e-02
C0019,LT0_OFF,4.000000,10000,0.100000,15.635333,1.838883e-03,7.975250e-02
C0019,LT0_OFF,4.000000,10000,0.100000,15.784000,1.831932e-03,8.058359e-02
C0019,LT0_OFF,4.000000,10000,0.100000,15.932667,1.818703e-03,8.137884e-02
C0019,LT0_OFF,4.000000,10000,0.100000,16.081333,1.788783e-03,8.207877e-02
C0019,LT0_OFF,4.000000,10000,0.100000,16.230000,1.758863e-03,8.277869e-02
C0019,LT0_OFF,4.000000,10000,0.100000,16.378667,1.728943e-03,8.347862e-02
C0019,LT0_OFF,4.000000,10000,0.100000,16.527333,1.695776e-03,1.025896e-04
C0019,LT0_OFF,4.000000,10000,0.100000,16.676000,1.630622e-03,1.115699e-04
C0019,LT0_OFF,4.000000,10000,0.100000,16.824667,1.565469e-03,1.205503e-04
C0019,LT0_OFF,4.000000,10000,0.100000,16.973333,1.500316e-03,1.295306e-04
C0019,LT0_OFF,4.000000,10000,0.100000,17.122000,1.435163e-03,1.385110e-04
C0019,LT0_OFF,4.000000,10000,0.100000,17.270667,1.343435e-03,1.435503e-04
C0019,LT0_OFF,4.000000,10000,0.100000,17.419333,1.249114e-03,1.482049e-04
C0019,LT0_OFF,4.000000,10000,0.100000,17.568000,1.125508e-03,1.513393e-04
C0019,LT0_OFF,4.000000,10000,0.100000,17.716667,9.954949e-04,1.541411e-04
C0019,LT0_OFF,4.000000,10000,0.100000,17.865333,8.380073e-04,1.507639e-04
C0019,LT0_OFF,4.000000,10000,0.100000,18.014000,6.703548e-04,1.451006e-04
C0019,LT0_OFF,4.000000,10000,0.100000,18.162667,4.962281e-04,1.491896e-04
C0019,LT0_OFF,4.000000,10000,0.100000,18.311333,3.131975e-04,1.604881e-04
C0019,LT0_OFF,4.000000,10000,0.100000,18.460000,1.141572e-04,1.618496e-04
C0019,LT0_OFF,4.000000,10000,0.100000,18.608667,9.929312e-05,1.468811e-04
C0019,LT0_OFF,4.000000,10000,0.100000,18.757333,3.218027e-04,1.282474e-04
C0019,LT0_OFF,4.000000,10000,0.100000,18.906000,5.564304e-04,1.188570e-04
C0019,LT0_OFF,4.000000,10000,0.100000,19.054667,8.042684e-04,9.365548e-02
C0019,LT0_OFF,4.000000,10000,0.100000,19.203333,1.062363e-03,9.403598e-02
C0019,LT0_OFF,4.000000,10000,0.100000,19.352000,1.321646e-03,9.437099e-02
C0019,LT0_OFF,4.000000,10000,0.100000,19.500667,1.560774e-03,9.463769e-02
C0019,LT0_OFF,4.000000,10000,0.100000,19.649333,1.815657e-03,1.315923e-04
C0019,LT0_OFF,4.000000,10000,0.100000,19.798000,2.063359e-03,1.252142e-04
C0019,LT0_OFF,4.000000,10000,0.100000,19.946667,2.321684e-03,1.253110e-04
C0019,LT0_OFF,4.000000,10000,0.100000,20.095333,2.527361e-03,1.444582e-04
C0019,LT0_OFF,4.000000,10000,0.100000,20.244000,2.717360e-03,1.742517e-04
C0019,LT0_OFF,4.000000,10000,0.100000,20.392667,2.939672e-03,1.854158e-04
C0019,LT0_OFF,4.000000,10000,0.100000,20.541333,3.161983e-03,1.965798e-04
C0019,LT0_OFF,4.000000,10000,0.100000,20.690000,3.333386e-03,2.162443e-04
C0019,LT0_OFF,4.000000,10000,0.100000,20.838667,3.500055e-03,2.366991e-04
C0019,LT0_OFF,4.000000,10000,0.100000,20.987333,3.625317e-03,2.461190e-04
C0019,LT0_OFF,4.000000,10000,0.100000,21.136000,3.741757e-03,2.531879e-04
C0019,LT0_OFF,4.000000,10000,0.100000,21.284667,3.858197e-03,2.602569e-04
C0019,LT0_OFF,4.000000,10000,0.100000,21.433333,3.974638e-03,2.673258e-04
C0019,LT0_OFF,4.000000,10000,0.100000,21.582000,4.077020e-03,2.484100e-04
C0019,LT0_OFF,4.000000,10000,0.100000,21.730667,4.171606e-03,2.150832e-04
C0019,LT0_OFF,4.000000,10000,0.100000,21.879333,4.266192e-03,1.817564e-04
C0019,LT0_OFF,4.000000,10000,0.100000,22.028000,4.360777e-03,1.484296e-04
C0019,LT0_OFF,4.000000,10000,0.100000,22.176667,4.444454e-03,9.689505e-02
C0019,LT0_OFF,4.000000,10000,0.100000,22.325333,4.515434e-03,9.698139e-02
C0019,LT0_OFF,4.000000,10000,0.100000,22.474000,4.579984e-03,9.706493e-02
C0019,LT0_OFF,4.000000,10000,0.100000,22.622667,4.633661e-03,9.714374e-02
C0019,LT0_OFF,4.000000,10000,0.100000,22.771333,4.686494e-03,9.722114e-02
C0019,LT0_OFF,4.000000,10000,0.100000,22.920000,4.737167e-03,9.729493e-02
C0019,LT0_OFF,4.000000,10000,0.100000,23.068667,4.787844e-03,9.737267e-02
C0019,LT0_OFF,4.000000,10000,0.100000,23.217333,4.838531e-03,9.746712e-02
C0019,LT0_OFF,4.000000,10000,0.100000,23.366000,4.890135e-03,9.756295e-02
C0019,LT0_OFF,4.000000,10000,0.100000,23.514667,4.950001e-03,9.767111e-02
C0019,LT0_OFF,4.000000,10000,0.100000,23.663333,5.009947e-03,9.777919e-02
C0019,LT0_OFF,4.000000,10000,0.100000,23.812000,5.078390e-03,9.787977e-02
C0019,LT0_OFF,4.000000,10000,0.100000,23.960667,5.153083e-03,9.798828e-02
C0019,LT0_OFF,4.000000,10000,0.100000,24.109333,5.236753e-03,9.807300e-02
C0019,LT0_OFF,4.000000,10000,0.100000,24.258000,5.322996e-03,4.834185e-05
C0019,LT0_OFF,4.000000,10000,0.100000,24.406667,5.425295e-03,7.302182e-05
C0019,LT0_OFF,4.000000,10000,0.100000,24.555333,5.542136e-03,9.831645e-05
C0019,LT0_OFF,4.000000,10000,0.100000,24.704000,5.667438e-03,1.214965e-04
C0019,LT0_OFF,4.000000,10000,0.100000,24.852667,5.818837e-03,1.381537e-04
C0019,LT0_OFF,4.000000,10000,0.100000,25.001333,5.972845e-03,9.858508e-02
C0019,LT0_OFF,4.000000,10000,0.100000,25.150000,6.152845e-03,9.870256e-02
C0019,LT0_OFF,4.000000,10000,0.100000,25.298667,6.332845e-03,9.882003e-02
C0019,LT0_OFF,4.000000,10000,0.100000,25.447333,6.554220e-03,9.895006e-02
C0019,LT0_OFF,4.000000,10000,0.100000,25.596000,6.778351e-03,9.908093e-02
C0019,LT0_OFF,4.000000,10000,0.100000,25.744667,7.018918e-03,9.919681e-02
C0019,LT0_OFF,4.000000,10000,0.100000,25.893333,7.266825e-03,9.928200e-02
C0019,LT0_OFF,4.000000,10000,0.100000,26.042000,7.536166e-03,9.934474e-02
C0019,LT0_OFF,4.000000,10000,0.100000,26.190667,7.824318e-03,2.024070e-04
C0019,LT0_OFF,4.000000,10000,0.100000,26.339333,8.127020e-03,9.944284e-02
C0019,LT0_OFF,4.000000,10000,0.100000,26.488000,8.450722e-03,9.947749e-02
C0019,LT0_OFF,4.000000,10000,0.100000,26.636667,8.774881e-03,9.949341e-02
C0019,LT0_OFF,4.000000,10000,0.100000,26.785333,9.072704e-03,9.949725e-02
C0019,LT0_OFF,4.000000,10000,0.100000,26.934000,9.405525e-03,9.950695e-02
C0019,LT0_OFF,4.000000,10000,0.100000,27.082667,9.787793e-03,9.950783e-02
C0019,LT0_OFF,4.000000,10000,0.100000,27.231333,1.012308e-02,9.950019e-02
C0019,LT0_OFF,4.000000,10000,0.100000,27.380000,1.049465e-02,9.938746e-02
C0019,LT0_OFF,4.000000,10000,0.100000,27.528667,1.086314e-02,9.927103e-02
C0019,LT0_OFF,4.000000,10000,0.100000,27.677333,1.122276e-02,9.917396e-02
C0019,LT0_OFF,4.000000,10000,0.100000,27.826000,1.156680e-02,9.907864e-02
C0019,LT0_OFF,4.000000,10000,0.100000,27.974667,1.188324e-02,9.897450e-02
C0019,LT0_OFF,4.000000,10000,0.100000,28.123333,1.221909e-02,9.884236e-02
C0019,LT0_OFF,4.000000,10000,0.100000,28.272000,1.256873e-02,9.868629e-02
C0019,LT0_OFF,4.000000,10000,0.100000,28.420667,1.291578e-02,9.852248e-02
C0019,LT0_OFF,4.000000,10000,0.100000,28.569333,1.324925e-02,3.850356e-04
C0019,LT0_OFF,4.000000,10000,0.100000,28.718000,1.356243e-02,4.209914e-04
C0019,LT0_OFF,4.000000,10000,0.100000,28.866667,1.388052e-02,4.581734e-04
C0019,LT0_OFF,4.000000,10000,0.100000,29.015333,1.421349e-02,4.990779e-04
C0019,LT0_OFF,4.000000,10000,0.100000,29.164000,1.454610e-02,5.416015e-04
C0019,LT0_OFF,4.000000,10000,0.100000,29.312667,1.487528e-02,5.996989e-04
C0019,LT0_OFF,4.000000,10000,0.100000,29.461333,1.520446e-02,6.577964e-04
C0019,LT0_OFF,4.000000,10000,0.100000,29.610000,1.553365e-02,7.158938e-04
C0019,LT0_OFF,4.000000,10000,0.100000,29.758667,1.586283e-02,7.739913e-04
C0019,LT0_OFF,4.000000,10000,0.100000,29.907333,1.624470e-02,9.695878e-02
C0019,LT0_OFF,4.000000,10000,0.100000,30.056000,1.664084e-02,9.691278e-02
C0019,LT0_OFF,4.000000,10000,0.100000,30.204667,1.703697e-02,9.686679e-02
C0019,LT0_OFF,4.000000,10000,0.100000,30.353333,1.743311e-02,9.682080e-02
C0019,LT0_OFF,4.000000,10000,0.100000,30.502000,1.790256e-02,9.685263e-02
C0019,LT0_OFF,4.000000,10000,0.100000,30.650667,1.845154e-02,9.696887e-02
C0019,LT0_OFF,4.000000,10000,0.100000,30.799333,1.900052e-02,9.708510e-02
C0019,LT0_OFF,4.000000,10000,0.100000,30.948000,1.954950e-02,9.720134e-02
C0019,LT0_OFF,4.000000,10000,0.100000,31.096667,2.009848e-02,9.731758e-02
C0019,LT0_OFF,4.000000,10000,0.100000,31.245333,2.064746e-02,9.743381e-02
C0019,LT0_OFF,4.000000,10000,0.100000,31.394000,2.119644e-02,9.755005e-02
C0019,LT0_OFF,4.000000,10000,0.100000,31.542667,2.174542e-02,9.766628e-02
C0019,LT0_OFF,4.000000,10000,0.100000,31.691333,2.229439e-02,9.778252e-02
C0019,LT0_OFF,4.000000,10000,0.100000,31.840000,2.310253e-02,9.826049e-02
C0019,LT0_OFF,4.000000,10000,0.100000,31.988667,2.395103e-02,9.879480e-02
C0019,LT0_OFF,4.000000,10000,0.100000,32.137333,2.479953e-02,9.932910e-02
C0019,LT0_OFF,4.000000,10000,0.100000,32.286000,2.564803e-02,9.986341e-02
C0019,LT0_OFF,4.000000,10000,0.100000,32.434667,2.683427e-02,1.007285e-01
C0019,LT0_OFF,4.000000,10000,0.100000,32.583333,2.828806e-02,1.018557e-01
C0019,LT0_OFF,4.000000,10000,0.100000,32.732000,2.974184e-02,1.029828e-01
C0019,LT0_OFF,4.000000,10000,0.100000,32.880667,3.119562e-02,1.041100e-01
C0019,LT0_OFF,4.000000,10000,0.100000,33.029333,3.288162e-02,3.312418e-03
C0019,LT0_OFF,4.000000,10000,0.100000,33.178000,3.526145e-02,4.060746e-03
C0019,LT0_OFF,4.000000,10000,0.100000,33.326667,3.775493e-02,4.824200e-03
C0019,LT0_OFF,4.000000,10000,0.100000,33.475333,4.130466e-02,5.728233e-03
C0019,LT0_OFF,4.000000,10000,0.100000,33.624000,4.485438e-02,6.632267e-03
C0019,LT0_OFF,4.000000,10000,0.100000,33.772667,5.209677e-02,7.102927e-03
C0019,LT0_OFF,4.000000,10000,0.100000,33.921333,5.956019e-02,7.547647e-03
C0019,LT0_OFF,4.000000,10000,0.100000,34.070000,7.454692e-02,9.633672e-03
C0019,LT0_OFF,4.000000,10000,0.100000,34.218667,1.305347e-01,3.194202e-02
C0019,LT0_OFF,4.000000,10000,0.100000,34.367333,6.331757e-02,1.150579e-01
C0019,LT0_OFF,4.000000,10000,0.100000,34.516000,3.604816e-02,8.136519e-02
C0019,LT0_OFF,4.000000,10000,0.100000,34.664667,2.825141e-02,7.214792e-02
C0019,LT0_OFF,4.000000,10000,0.100000,34.813333,2.285880e-02,6.644897e-02
C0019,LT0_OFF,4.000000,10000,0.100000,34.962000,1.883120e-02,6.293653e-02
C0019,LT0_OFF,4.000000,10000,0.100000,35.110667,1.531015e-02,6.011373e-02
C0019,LT0_OFF,4.000000,10000,0.100000,35.259333,1.284351e-02,5.868675e-02
C0019,LT0_OFF,4.000000,10000,0.100000,35.408000,1.071318e-02,5.751937e-02
C0019,LT0_OFF,4.000000,10000,0.100000,35.556667,8.776348e-03,5.650135e-02
C0019,LT0_OFF,4.000000,10000,0.100000,35.705333,6.954094e-03,5.587361e-02
C0019,LT0_OFF,4.000000,10000,0.100000,35.854000,5.209171e-03,5.534945e-02
C0019,LT0_OFF,4.000000,10000,0.100000,36.002667,3.624527e-03,5.502750e-02
C0019,LT0_OFF,4.000000,10000,0.100000,36.151333,2.039882e-03,5.470556e-02
C0019,LT0_OFF,4.000000,10000,0.100000,36.300000,4.552377e-04,5.438361e-02
C0019,LT0_OFF,4.000000,10000,0.100000,36.448667,1.458445e-03,5.470492e-02
C0019,LT0_OFF,4.000000,10000,0.100000,36.597333,3.372128e-03,5.502624e-02
C0019,LT0_OFF,4.000000,10000,0.100000,36.746000,5.285810e-03,5.534755e-02
C0019,LT0_OFF,4.000000,10000,0.100000,36.894667,7.117780e-03,5.596611e-02
C0019,LT0_OFF,4.000000,10000,0.100000,37.043333,8.911756e-03,5.672287e-02
C0019,LT0_OFF,4.000000,10000,0.100000,37.192000,1.070573e-02,5.747963e-02
C0019,LT0_OFF,4.000000,10000,0.100000,37.340667,1.291247e-02,5.853951e-02
C0019,LT0_OFF,4.000000,10000,0.100000,37.489333,1.583660e-02,6.012623e-02
C0019,LT0_OFF,4.000000,10000,0.100000,37.638000,1.885650e-02,6.263530e-02
C0019,LT0_OFF,4.000000,10000,0.100000,37.786667,2.201256e-02,6.561691e-02
C0019,LT0_OFF,4.000000,10000,0.100000,37.935333,2.760155e-02,7.099290e-02
C0019,LT0_OFF,4.000000,10000,0.100000,38.084000,3.644278e-02,8.134898e-02
C0019,LT0_OFF,4.000000,10000,0.100000,38.232667,6.219002e-02,1.150385e-01
C0019,LT0_OFF,4.000000,10000,0.100000,38.381333,1.355529e-01,1.901167e-01
C0019,LT0_OFF,4.000000,10000,0.100000,38.530000,7.519726e-02,1.492132e-01
C0019,LT0_OFF,4.000000,10000,0.100000,38.678667,5.840049e-02,1.330469e-01
